record_id,human_gene,donor_species,donor_sci_name,condition,chromosome,sequence_similarity,expression_correlation,protein_interaction_degree,go_term_overlap,conservation_score,disease_gene_association_score,synteny_score,regulatory_region_similarity,num_shared_go_terms,species_regen_score,known_therapy_target,in_clinical_trial,primary_pathway,target_label
GB-SPI-HOR-0860,CNTF,horse,Equus caballus,spinal_cord_injury,X,0.7703,0.3812,5,0.5357,0.6288,0.1757,0.2267,0.1797,1,0.8,0,0,Wnt signaling,0
GB-SPI-TAR-1078,SOCS3,tardigrade,Ramazzottius varieornatus,spinal_cord_injury,5,0.3194,0.4442,5,0.4093,0.2646,0.0704,0.7096,0.1065,0,0.91,0,0,NF-kB,0
GB-DEA-NAK-9315,WHRN,naked_mole_rat,Heterocephalus glaber,deafness,11,0.8762,0.3877,6,0.2013,0.7397,0.1154,0.2951,0.6314,0,0.78,0,0,cAMP signaling,0
GB-RET-GEC-3299,RDH12,gecko,Gekko gecko,retinal_degeneration,10,0.7461,0.7804,19,0.604,0.5983,0.7836,0.2939,0.6734,2,0.82,1,0,Hippo signaling,1
GB-ALS-NAK-7894,SOD1,naked_mole_rat,Heterocephalus glaber,als,12,0.9344,0.1991,1,0.584,0.7752,0.4953,0.3956,0.2789,0,0.78,0,0,FoxO signaling,0
GB-DIA-TAR-11037,PPARG,tardigrade,Ramazzottius varieornatus,diabetes,Y,0.3699,0.7421,11,0.5716,0.3104,0.7404,0.3352,0.5704,3,0.91,0,0,Calcium signaling,1
GB-SPI-OCT-1142,CNTF,octopus,Octopus vulgaris,spinal_cord_injury,20,0.4843,0.6936,34,0.8101,0.342,0.8052,0.4974,0.3515,6,0.85,0,0,JAK-STAT,1
GB-RET-TAR-3833,NRL,tardigrade,Ramazzottius varieornatus,retinal_degeneration,2,0.3879,0.6849,14,0.8042,0.2662,0.4896,0.5057,0.6881,2,0.91,0,0,Notch signaling,1
GB-RET-SAL-4205,NRL,salamander,Notophthalmus viridescens,retinal_degeneration,17,0.8236,0.6675,27,0.9377,0.6158,0.8509,0.454,0.5955,6,0.9,0,0,Wnt signaling,1
GB-DEA-GEC-9120,CDH23,gecko,Gekko gecko,deafness,17,0.6895,0.1542,6,0.5268,0.5589,0.0916,0.3697,0.063,1,0.82,0,0,Glycolysis,0
GB-HEA-NAK-4978,KCNH2,naked_mole_rat,Heterocephalus glaber,heart_disease,10,0.8152,0.0754,2,0.56,0.6637,0.1926,0.3956,0.0756,1,0.78,0,0,PI3K-Akt,0
GB-MUS-TAR-2514,TRIM32,tardigrade,Ramazzottius varieornatus,muscular_dystrophy,15,0.4684,0.1068,3,0.1427,0.3923,0.0681,0.4288,0.083,3,0.91,0,0,MAPK signaling,0
GB-HEA-PLA-5079,ANK2,planaria,Schmidtea mediterranea,heart_disease,21,0.4085,0.6082,17,0.971,0.3348,0.606,0.9203,0.7494,4,0.99,0,0,Oxidative phosphorylation,1
GB-ALS-OCT-8401,SETX,octopus,Octopus vulgaris,als,19,0.4522,0.1714,1,0.1687,0.3882,0.3909,0.5856,0.2851,2,0.85,0,0,Wnt signaling,0
GB-ALS-TAR-8204,UBQLN2,tardigrade,Ramazzottius varieornatus,als,19,0.569,0.4293,5,0.4026,0.4341,0.144,0.1001,0.269,2,0.91,0,0,FoxO signaling,0
GB-MUS-TAR-2340,SGCA,tardigrade,Ramazzottius varieornatus,muscular_dystrophy,21,0.3875,0.8038,24,0.6962,0.3066,0.7461,0.6912,0.6924,5,0.91,0,0,TGF-beta,1
GB-PAR-AXO-5795,PRKN,axolotl,Ambystoma mexicanum,parkinsons,13,0.7117,0.8322,17,0.7908,0.5486,0.9462,0.1245,0.3581,4,0.95,1,1,Apoptosis,1
GB-DIA-NAK-10779,PPARG,naked_mole_rat,Heterocephalus glaber,diabetes,10,0.9834,0.2053,7,0.4564,0.7488,0.2413,0.2887,0.305,0,0.78,0,0,FoxO signaling,0
GB-MUS-TAR-2380,ANO5,tardigrade,Ramazzottius varieornatus,muscular_dystrophy,12,0.4848,0.7982,26,0.6023,0.4696,0.7923,0.2061,0.4643,7,0.91,0,0,Oxidative phosphorylation,1
GB-RET-AXO-2996,ROM1,axolotl,Ambystoma mexicanum,retinal_degeneration,X,0.6908,0.2381,2,0.2908,0.4977,0.2404,0.0674,0.1798,1,0.95,0,0,PI3K-Akt,0
GB-SPI-GEC-0533,OMG,gecko,Gekko gecko,spinal_cord_injury,17,0.7411,0.2448,3,0.4989,0.6862,0.4422,0.2011,0.3365,1,0.82,0,0,DNA repair,0
GB-MUS-NAK-2157,DOK7,naked_mole_rat,Heterocephalus glaber,muscular_dystrophy,1,0.7833,0.4429,8,0.2035,0.6742,0.7113,0.1571,0.1291,2,0.78,0,0,PI3K-Akt,0
GB-DEA-PLA-9475,TRIOBP,planaria,Schmidtea mediterranea,deafness,7,0.3372,0.3319,5,0.2009,0.2811,0.6655,0.2184,0.3003,3,0.99,0,0,PI3K-Akt,0
GB-ALS-NAK-7919,VCP,naked_mole_rat,Heterocephalus glaber,als,22,0.9122,0.2826,6,0.2307,0.7356,0.1927,0.1347,0.3318,1,0.78,0,0,FoxO signaling,0
GB-MUS-NAK-2046,COLQ,naked_mole_rat,Heterocephalus glaber,muscular_dystrophy,13,0.7784,0.7703,28,0.5859,0.655,0.9391,0.5715,0.267,7,0.78,1,1,Oxidative phosphorylation,1
GB-DIA-SAL-11360,IRS2,salamander,Notophthalmus viridescens,diabetes,4,0.6948,0.762,11,0.879,0.6587,0.9156,0.566,0.4428,2,0.9,1,1,NF-kB,1
GB-SPI-ZEB-0304,SOCS3,zebrafish,Danio rerio,spinal_cord_injury,7,0.6519,0.2873,3,0.1202,0.5008,0.2345,0.4458,0.1746,0,0.88,0,0,NF-kB,0
GB-ALS-ZEB-7435,UBQLN2,zebrafish,Danio rerio,als,16,0.6796,0.6262,15,0.6517,0.5545,0.9501,0.7039,0.5207,7,0.88,0,0,Glycolysis,1
GB-DIA-NAK-10707,PDX1,naked_mole_rat,Heterocephalus glaber,diabetes,21,0.9279,0.3121,5,0.2904,0.6994,0.2769,0.6221,0.4699,3,0.78,0,0,Glycolysis,0
GB-DEA-AXO-8671,STRC,axolotl,Ambystoma mexicanum,deafness,14,0.7687,0.8207,17,0.6692,0.6662,0.7581,0.7551,0.3721,6,0.95,0,0,FoxO signaling,1
GB-ALS-PLA-7942,CHCHD10,planaria,Schmidtea mediterranea,als,20,0.5469,0.8579,24,0.92,0.4096,0.7811,0.7051,0.7281,7,0.99,1,0,PI3K-Akt,1
GB-DIA-ZEB-10279,PAX4,zebrafish,Danio rerio,diabetes,8,0.65,0.9326,11,0.8868,0.5365,0.8012,0.3054,0.6243,7,0.88,0,0,cAMP signaling,1
GB-DEA-NAK-9298,CDH23,naked_mole_rat,Heterocephalus glaber,deafness,22,0.8216,0.0745,2,0.5016,0.6665,0.5116,0.1295,0.2111,1,0.78,0,0,Hippo signaling,0
GB-DEA-AXO-8802,SLC26A4,axolotl,Ambystoma mexicanum,deafness,1,0.7444,0.1894,1,0.0715,0.5685,0.14,0.2731,0.262,1,0.95,0,0,JAK-STAT,0
GB-ALS-SAL-8493,MATR3,salamander,Notophthalmus viridescens,als,16,0.6612,0.5804,20,0.3847,0.5344,0.7449,0.8031,0.7387,5,0.9,1,1,PI3K-Akt,1
GB-HEA-TAR-5288,MYH7,tardigrade,Ramazzottius varieornatus,heart_disease,14,0.4629,0.9268,22,0.9183,0.3911,0.56,0.5146,0.775,4,0.91,0,0,cAMP signaling,1
GB-DIA-GEC-10490,HNF1A,gecko,Gekko gecko,diabetes,17,0.6652,0.5901,18,0.9062,0.5117,0.7693,0.8463,0.4653,2,0.82,0,0,PI3K-Akt,1
GB-MUS-ZEB-1785,DOK7,zebrafish,Danio rerio,muscular_dystrophy,12,0.7825,0.1736,3,0.5174,0.6429,0.2853,0.4247,0.2658,0,0.88,0,0,Apoptosis,0
GB-PAR-PLA-6518,GBA,planaria,Schmidtea mediterranea,parkinsons,4,0.4108,0.6104,17,0.4608,0.3965,0.7097,0.6288,0.4567,2,0.99,1,0,Oxidative phosphorylation,1
GB-HEA-PLA-5064,TNNI3,planaria,Schmidtea mediterranea,heart_disease,2,0.3986,0.6462,14,0.676,0.3066,0.9184,0.4908,0.3117,2,0.99,0,0,Apoptosis,1
GB-DEA-TAR-9689,MYO15A,tardigrade,Ramazzottius varieornatus,deafness,1,0.3927,0.1392,2,0.2306,0.3563,0.294,0.2926,0.0055,3,0.91,0,0,DNA repair,0
GB-DIA-TAR-11084,NEUROD1,tardigrade,Ramazzottius varieornatus,diabetes,14,0.4703,0.4305,3,0.2965,0.3673,0.0757,0.3188,0.1919,2,0.91,0,0,Glycolysis,0
GB-ALS-OCT-8281,TARDBP,octopus,Octopus vulgaris,als,11,0.5803,0.5852,17,0.7846,0.4587,0.8453,0.8355,0.5046,4,0.85,0,0,TGF-beta,1
GB-DEA-GEC-9081,COCH,gecko,Gekko gecko,deafness,11,0.6173,0.1549,1,0.3365,0.5848,0.2472,0.433,0.097,2,0.82,0,0,DNA repair,0
GB-RET-GEC-3399,CNGA3,gecko,Gekko gecko,retinal_degeneration,Y,0.7768,0.2282,5,0.2872,0.5924,0.0546,0.1571,0.4098,2,0.82,0,0,Oxidative phosphorylation,0
GB-PAR-NAK-6427,VPS35,naked_mole_rat,Heterocephalus glaber,parkinsons,9,0.9488,0.4585,5,0.0617,0.7387,0.5518,0.1929,0.254,2,0.78,0,0,Hippo signaling,0
GB-DEA-NAK-9243,COCH,naked_mole_rat,Heterocephalus glaber,deafness,13,0.7773,0.6007,33,0.6634,0.6705,0.8865,0.8347,0.8543,4,0.78,0,0,JAK-STAT,1
GB-MUS-SAL-2760,SGCA,salamander,Notophthalmus viridescens,muscular_dystrophy,16,0.735,0.5917,17,0.7043,0.6572,0.7508,0.5597,0.4926,3,0.9,1,0,Hippo signaling,1
GB-RET-NAK-3546,ROM1,naked_mole_rat,Heterocephalus glaber,retinal_degeneration,14,0.7969,0.2877,5,0.2912,0.5862,0.1716,0.3011,0.453,0,0.78,0,0,mTOR,0
GB-ALS-AXO-7212,TBK1,axolotl,Ambystoma mexicanum,als,3,0.7793,0.6833,33,0.6003,0.674,0.4264,0.7468,0.6782,3,0.95,1,1,Hedgehog,1
GB-DEA-GEC-9004,CDH23,gecko,Gekko gecko,deafness,5,0.6881,0.7182,26,0.6849,0.5549,0.7713,0.6895,0.6594,6,0.82,1,0,MAPK signaling,1
GB-SPI-AXO-0014,STAT3,axolotl,Ambystoma mexicanum,spinal_cord_injury,13,0.8177,0.7917,21,0.7779,0.6671,0.6213,0.7527,0.6239,6,0.95,1,0,Wnt signaling,1
GB-RET-TAR-3813,ABCA4,tardigrade,Ramazzottius varieornatus,retinal_degeneration,18,0.3897,0.6264,9,0.6489,0.249,0.7843,0.636,0.6821,7,0.91,1,1,mTOR,1
GB-DIA-ZEB-10404,HNF1A,zebrafish,Danio rerio,diabetes,Y,0.7215,0.3043,2,0.0965,0.5914,0.3267,0.4941,0.1917,1,0.88,0,0,Autophagy,0
GB-RET-AXO-3037,CCRK,axolotl,Ambystoma mexicanum,retinal_degeneration,8,0.707,0.1232,3,0.3564,0.5578,0.2553,0.5127,0.3061,1,0.95,0,0,Wnt signaling,0
GB-DEA-TAR-9628,OTOF,tardigrade,Ramazzottius varieornatus,deafness,11,0.4264,0.4091,2,0.2668,0.2967,0.3586,0.0211,0.2089,2,0.91,0,0,Wnt signaling,0
GB-DIA-NAK-10784,GCK,naked_mole_rat,Heterocephalus glaber,diabetes,18,0.9498,0.1452,1,0.4094,0.7655,0.256,0.7347,0.0925,3,0.78,0,0,cAMP signaling,0
GB-PAR-ZEB-5965,ATP13A2,zebrafish,Danio rerio,parkinsons,8,0.7269,0.6924,28,0.4083,0.6293,0.9285,0.4716,0.6543,5,0.88,0,0,DNA repair,1
GB-MUS-NAK-2088,AGRN,naked_mole_rat,Heterocephalus glaber,muscular_dystrophy,6,0.7724,0.4417,5,0.2923,0.5931,0.1288,0.6956,0.3189,0,0.78,0,0,Hippo signaling,0
GB-HEA-PLA-5146,ACTC1,planaria,Schmidtea mediterranea,heart_disease,X,0.4853,0.2839,3,0.3817,0.3578,0.4934,0.2877,0.1137,2,0.99,0,0,PI3K-Akt,0
GB-DEA-SAL-10063,STRC,salamander,Notophthalmus viridescens,deafness,7,0.8369,0.1231,6,0.5138,0.6805,0.4938,0.1312,0.2279,1,0.9,0,0,Apoptosis,0
GB-SPI-GEC-0510,TNF,gecko,Gekko gecko,spinal_cord_injury,6,0.7834,0.0798,4,0.3395,0.6522,0.1646,0.4788,0.2022,1,0.82,0,0,mTOR,0
GB-HEA-ZEB-4536,KCNQ1,zebrafish,Danio rerio,heart_disease,8,0.8038,0.9177,16,0.9077,0.6813,0.6519,0.8207,0.4856,6,0.88,1,1,Apoptosis,1
GB-MUS-ZEB-1713,SGCD,zebrafish,Danio rerio,muscular_dystrophy,9,0.8805,0.4023,5,0.199,0.6571,0.3383,0.598,0.368,1,0.88,0,0,Hedgehog,0
GB-HEA-OCT-5419,KCNH2,octopus,Octopus vulgaris,heart_disease,9,0.3816,0.6934,15,0.8426,0.33,0.7399,0.7565,0.3862,7,0.85,0,0,FoxO signaling,1
GB-RET-OCT-4031,RDH12,octopus,Octopus vulgaris,retinal_degeneration,6,0.4801,0.8461,27,0.6247,0.4275,0.8203,0.5508,0.5798,3,0.85,0,0,Calcium signaling,1
GB-DEA-OCT-9885,MYO7A,octopus,Octopus vulgaris,deafness,X,0.5178,0.1759,2,0.0646,0.3996,0.2436,0.2288,0.0877,3,0.85,0,0,Oxidative phosphorylation,0
GB-MUS-NAK-2108,ANO5,naked_mole_rat,Heterocephalus glaber,muscular_dystrophy,11,0.7736,0.0841,4,0.1561,0.6599,0.2274,0.2798,0.7894,0,0.78,0,0,FoxO signaling,0
GB-DIA-GEC-10538,PDX1,gecko,Gekko gecko,diabetes,22,0.6549,0.2224,11,0.444,0.4967,0.1944,0.3527,0.094,1,0.82,0,0,PI3K-Akt,0
GB-HEA-SAL-5743,LMNA,salamander,Notophthalmus viridescens,heart_disease,12,0.765,0.4173,2,0.2804,0.5842,0.5028,0.5102,0.5595,0,0.9,0,0,PI3K-Akt,0
GB-DEA-ZEB-8834,TMPRSS3,zebrafish,Danio rerio,deafness,8,0.7202,0.6926,20,0.6701,0.5742,0.3525,0.5456,0.7117,5,0.88,0,0,NF-kB,1
GB-SPI-ZEB-0218,STAT3,zebrafish,Danio rerio,spinal_cord_injury,X,0.7451,0.8036,11,0.9196,0.5847,0.5677,0.7426,0.2911,7,0.88,0,0,Autophagy,1
GB-RET-TAR-3798,RDH12,tardigrade,Ramazzottius varieornatus,retinal_degeneration,10,0.3929,0.9356,20,0.9592,0.3214,0.557,0.5899,0.614,2,0.91,1,1,Notch signaling,1
GB-RET-NAK-3447,CCRK,naked_mole_rat,Heterocephalus glaber,retinal_degeneration,Y,0.8532,0.5693,14,0.5516,0.5968,0.9413,0.2818,0.5185,5,0.78,1,0,cAMP signaling,1
GB-DEA-AXO-8784,MYO15A,axolotl,Ambystoma mexicanum,deafness,Y,0.6572,0.1087,3,0.5664,0.5659,0.3855,0.1531,0.293,2,0.95,0,0,JAK-STAT,0
GB-PAR-SAL-7073,CHCHD2,salamander,Notophthalmus viridescens,parkinsons,21,0.6901,0.7069,10,0.8272,0.5429,0.8463,0.9049,0.4604,5,0.9,0,0,cAMP signaling,1
GB-RET-NAK-3455,ROM1,naked_mole_rat,Heterocephalus glaber,retinal_degeneration,14,0.816,0.6309,17,0.7748,0.6313,0.4992,0.8193,0.5175,4,0.78,1,1,FoxO signaling,1
GB-HEA-TAR-5294,PLN,tardigrade,Ramazzottius varieornatus,heart_disease,5,0.4219,0.277,6,0.218,0.2932,0.2798,0.3588,0.1342,1,0.91,0,0,Notch signaling,0
GB-PAR-NAK-6321,HTRA2,naked_mole_rat,Heterocephalus glaber,parkinsons,20,0.9761,0.6874,25,0.4625,0.7451,0.971,0.6384,0.4952,7,0.78,1,0,Glycolysis,1
GB-HEA-AXO-4407,TNNT2,axolotl,Ambystoma mexicanum,heart_disease,20,0.7945,0.2898,1,0.4463,0.5625,0.3614,0.395,0.157,2,0.95,0,0,Glycolysis,0
GB-PAR-OCT-6870,FBXO7,octopus,Octopus vulgaris,parkinsons,8,0.6243,0.912,26,0.7703,0.4799,0.8634,0.2723,0.6252,3,0.85,0,0,Hedgehog,1
GB-HEA-GEC-4706,MYBPC3,gecko,Gekko gecko,heart_disease,Y,0.7198,0.5981,18,0.8886,0.5688,0.6381,0.5173,0.7458,5,0.82,0,0,Calcium signaling,1
GB-RET-TAR-3883,ROM1,tardigrade,Ramazzottius varieornatus,retinal_degeneration,5,0.4054,0.1957,8,0.2078,0.3035,0.2023,0.2632,0.1109,2,0.91,0,0,FoxO signaling,0
GB-DIA-GEC-10588,LEP,gecko,Gekko gecko,diabetes,18,0.6438,0.2262,6,0.0797,0.5391,0.3293,0.4635,0.201,0,0.82,0,0,FoxO signaling,0
GB-HEA-PLA-5152,RYR2,planaria,Schmidtea mediterranea,heart_disease,15,0.4859,0.2324,5,0.2196,0.3777,0.071,0.1034,0.2379,3,0.99,0,0,DNA repair,0
GB-DEA-OCT-9881,CDH23,octopus,Octopus vulgaris,deafness,14,0.6238,0.179,3,0.6339,0.5225,0.0067,0.1513,0.1172,1,0.85,0,0,NF-kB,0
GB-DIA-TAR-11003,TCF7L2,tardigrade,Ramazzottius varieornatus,diabetes,16,0.4656,0.8325,23,0.6624,0.3002,0.3887,0.7443,0.5027,6,0.91,0,0,FoxO signaling,1
GB-DEA-OCT-9793,WHRN,octopus,Octopus vulgaris,deafness,14,0.6297,0.0971,20,0.1972,0.4886,0.0279,0.3274,0.2973,0,0.85,0,0,PI3K-Akt,0
GB-ALS-TAR-8274,TARDBP,tardigrade,Ramazzottius varieornatus,als,22,0.5451,0.3196,6,0.125,0.4171,0.1687,0.2259,0.3487,1,0.91,0,0,Notch signaling,0
GB-RET-SAL-4264,GUCY2D,salamander,Notophthalmus viridescens,retinal_degeneration,3,0.8738,0.3218,2,0.1793,0.7324,0.1498,0.3534,0.2568,0,0.9,0,0,Hippo signaling,0
GB-MUS-ZEB-1688,ANO5,zebrafish,Danio rerio,muscular_dystrophy,19,0.8225,0.7447,22,0.3684,0.6687,0.725,0.6389,0.7715,3,0.88,0,0,Calcium signaling,1
GB-DEA-PLA-9527,WHRN,planaria,Schmidtea mediterranea,deafness,5,0.5136,0.2015,5,0.0592,0.3961,0.2814,0.1972,0.3222,3,0.99,0,0,Glycolysis,0
GB-HEA-TAR-5250,CASQ2,tardigrade,Ramazzottius varieornatus,heart_disease,15,0.4601,0.8387,17,0.8483,0.2852,0.7837,0.8607,0.6628,4,0.91,1,1,JAK-STAT,1
GB-HEA-PLA-5216,TPM1,planaria,Schmidtea mediterranea,heart_disease,5,0.5477,0.361,4,0.1658,0.41,0.2163,0.2607,0.5251,3,0.99,0,0,MAPK signaling,0
GB-ALS-SAL-8462,NEK1,salamander,Notophthalmus viridescens,als,13,0.6656,0.7263,27,0.4171,0.5604,0.784,0.8512,0.3734,5,0.9,0,0,MAPK signaling,1
GB-PAR-PLA-6597,LRRK2,planaria,Schmidtea mediterranea,parkinsons,9,0.4021,0.3212,7,0.5736,0.3516,0.0169,0.2869,0.6726,3,0.99,0,0,Apoptosis,0
GB-ALS-AXO-7204,TBK1,axolotl,Ambystoma mexicanum,als,12,0.6932,0.8351,23,0.7571,0.5892,0.6333,0.8518,0.4671,7,0.95,1,0,TGF-beta,1
GB-MUS-TAR-2459,COLQ,tardigrade,Ramazzottius varieornatus,muscular_dystrophy,9,0.4334,0.2415,3,0.1501,0.3664,0.295,0.1049,0.4519,0,0.91,0,0,Hippo signaling,0
GB-MUS-NAK-2039,CAPN3,naked_mole_rat,Heterocephalus glaber,muscular_dystrophy,19,0.8073,0.8922,23,0.9618,0.5917,0.8341,0.8429,0.4283,2,0.78,0,0,MAPK signaling,1
GB-HEA-SAL-5721,MYL2,salamander,Notophthalmus viridescens,heart_disease,Y,0.6999,0.3537,6,0.3562,0.5809,0.1743,0.0555,0.7066,2,0.9,0,0,Wnt signaling,0
GB-ALS-TAR-8223,FUS,tardigrade,Ramazzottius varieornatus,als,19,0.5888,0.4138,6,0.2733,0.4262,0.2406,0.116,0.1357,0,0.91,0,0,TGF-beta,0
GB-MUS-AXO-1496,DOK7,axolotl,Ambystoma mexicanum,muscular_dystrophy,12,0.6767,0.8751,19,0.9266,0.6277,0.551,0.8622,0.633,2,0.95,0,0,Autophagy,1
GB-HEA-ZEB-4643,TNNT2,zebrafish,Danio rerio,heart_disease,12,0.7879,0.1347,2,0.2683,0.6076,0.1781,0.0491,0.5239,3,0.88,0,0,Glycolysis,0
GB-MUS-GEC-1935,CAPN3,gecko,Gekko gecko,muscular_dystrophy,14,0.5821,0.2016,3,0.6042,0.4966,0.1906,0.3115,0.0823,0,0.82,0,0,FoxO signaling,0
GB-ALS-OCT-8376,SETX,octopus,Octopus vulgaris,als,16,0.4489,0.1168,5,0.3818,0.3535,0.1381,0.433,0.3241,1,0.85,0,0,JAK-STAT,0
GB-SPI-OCT-1139,NGF,octopus,Octopus vulgaris,spinal_cord_injury,16,0.4944,0.6931,19,0.3097,0.4151,0.8033,0.8422,0.6125,2,0.85,1,0,FoxO signaling,1
GB-SPI-ZEB-0200,BDNF,zebrafish,Danio rerio,spinal_cord_injury,15,0.7126,0.8842,28,0.8604,0.5457,0.6871,0.9167,0.611,6,0.88,0,0,TGF-beta,1
GB-DEA-SAL-10023,COCH,salamander,Notophthalmus viridescens,deafness,10,0.8171,0.2797,2,0.3562,0.7365,0.277,0.4152,0.0807,3,0.9,0,0,Oxidative phosphorylation,0
GB-MUS-NAK-2127,DOK7,naked_mole_rat,Heterocephalus glaber,muscular_dystrophy,3,0.7932,0.2261,1,0.2407,0.6347,0.13,0.6695,0.1599,1,0.78,0,0,cAMP signaling,0
GB-DIA-SAL-11478,LEP,salamander,Notophthalmus viridescens,diabetes,12,0.6966,0.2101,5,0.4178,0.5339,0.1445,0.1307,0.302,2,0.9,0,0,PI3K-Akt,0
GB-SPI-AXO-0101,NOGO66,axolotl,Ambystoma mexicanum,spinal_cord_injury,11,0.8066,0.3847,6,0.1313,0.7007,0.2233,0.3771,0.2743,0,0.95,0,0,Wnt signaling,0
GB-RET-AXO-2932,CCRK,axolotl,Ambystoma mexicanum,retinal_degeneration,17,0.7062,0.8598,21,0.7845,0.5465,0.7887,0.7398,0.4968,5,0.95,0,0,Apoptosis,1
GB-HEA-PLA-5082,TNNI3,planaria,Schmidtea mediterranea,heart_disease,9,0.4844,0.6227,20,0.8403,0.3544,0.7979,0.6153,0.5625,5,0.99,0,0,JAK-STAT,1
GB-PAR-PLA-6594,PRKN,planaria,Schmidtea mediterranea,parkinsons,16,0.396,0.3356,2,0.1574,0.3316,0.1923,0.0373,0.7076,3,0.99,0,0,mTOR,0
GB-DIA-NAK-10730,PAX4,naked_mole_rat,Heterocephalus glaber,diabetes,6,0.9056,0.2802,2,0.4051,0.7441,0.0737,0.2937,0.1594,3,0.78,0,0,Glycolysis,0
GB-HEA-GEC-4740,MYL3,gecko,Gekko gecko,heart_disease,14,0.5497,0.7476,20,0.6859,0.4848,0.4277,0.6031,0.3486,2,0.82,0,0,TGF-beta,1
GB-PAR-SAL-7109,FBXO7,salamander,Notophthalmus viridescens,parkinsons,7,0.7245,0.1639,5,0.2413,0.5993,0.0733,0.3852,0.0706,1,0.9,0,0,Autophagy,0
GB-ALS-NAK-7914,DCTN1,naked_mole_rat,Heterocephalus glaber,als,11,0.8891,0.2156,1,0.3934,0.7037,0.2369,0.4947,0.2681,3,0.78,0,0,Hedgehog,0
GB-DIA-NAK-10720,LEP,naked_mole_rat,Heterocephalus glaber,diabetes,15,0.9771,0.4533,7,0.1988,0.7993,0.3375,0.2956,0.1726,2,0.78,0,0,Glycolysis,0
GB-ALS-OCT-8331,C9ORF72,octopus,Octopus vulgaris,als,X,0.4966,0.788,26,0.8272,0.3961,0.8635,0.9419,0.8316,6,0.85,0,0,FoxO signaling,1
GB-SPI-SAL-1393,STAT3,salamander,Notophthalmus viridescens,spinal_cord_injury,13,0.7582,0.4236,2,0.083,0.5988,0.4107,0.5367,0.1098,1,0.9,0,0,Apoptosis,0
GB-ALS-NAK-7772,VCP,naked_mole_rat,Heterocephalus glaber,als,8,0.9787,0.915,9,0.6706,0.7606,0.8923,0.6635,0.6529,4,0.78,1,1,Oxidative phosphorylation,1
GB-SPI-TAR-0967,LINGO1,tardigrade,Ramazzottius varieornatus,spinal_cord_injury,6,0.4596,0.806,16,0.6953,0.3441,0.6123,0.945,0.5937,3,0.91,0,0,Hedgehog,1
GB-MUS-OCT-2625,AGRN,octopus,Octopus vulgaris,muscular_dystrophy,15,0.4861,0.1845,5,0.3675,0.3714,0.3132,0.634,0.3131,0,0.85,0,0,Oxidative phosphorylation,0
GB-SPI-PLA-0747,BDNF,planaria,Schmidtea mediterranea,spinal_cord_injury,6,0.579,0.6688,25,0.4218,0.4297,0.9755,0.4993,0.5715,6,0.99,0,0,Apoptosis,1
GB-RET-SAL-4288,RPGRIP1,salamander,Notophthalmus viridescens,retinal_degeneration,3,0.841,0.2853,3,0.2168,0.6185,0.1509,0.4294,0.3034,3,0.9,0,0,Autophagy,0
GB-HEA-NAK-4952,MYH7,naked_mole_rat,Heterocephalus glaber,heart_disease,5,0.8766,0.1831,3,0.1141,0.7403,0.4855,0.1114,0.2423,1,0.78,0,0,MAPK signaling,0
GB-DEA-PLA-9533,STRC,planaria,Schmidtea mediterranea,deafness,4,0.3937,0.0795,2,0.092,0.3416,0.3857,0.3821,0.5658,3,0.99,0,0,mTOR,0
GB-HEA-AXO-4480,MYL3,axolotl,Ambystoma mexicanum,heart_disease,16,0.7923,0.2829,2,0.1199,0.6109,0.227,0.1937,0.161,1,0.95,0,0,Notch signaling,0
GB-PAR-PLA-6533,EIF4G1,planaria,Schmidtea mediterranea,parkinsons,1,0.4162,0.7253,21,0.584,0.3099,0.7858,0.85,0.5203,7,0.99,0,0,JAK-STAT,1
GB-HEA-NAK-4860,TPM1,naked_mole_rat,Heterocephalus glaber,heart_disease,11,0.8345,0.8584,30,0.8262,0.6785,0.8803,0.6057,0.6062,4,0.78,1,0,NF-kB,1
GB-HEA-NAK-4918,TNNT2,naked_mole_rat,Heterocephalus glaber,heart_disease,11,0.8896,0.9093,19,0.8933,0.7495,0.4448,0.5608,0.6554,2,0.78,1,0,DNA repair,1
GB-MUS-AXO-1593,COLQ,axolotl,Ambystoma mexicanum,muscular_dystrophy,13,0.7415,0.3029,4,0.493,0.6203,0.4549,0.4466,0.3197,3,0.95,0,0,mTOR,0
GB-PAR-GEC-6275,HTRA2,gecko,Gekko gecko,parkinsons,8,0.7003,0.3144,7,0.5262,0.5405,0.332,0.502,0.1429,1,0.82,0,0,JAK-STAT,0
GB-PAR-OCT-6933,FBXO7,octopus,Octopus vulgaris,parkinsons,19,0.5677,0.4597,5,0.2586,0.4425,0.3103,0.7059,0.4073,0,0.85,0,0,JAK-STAT,0
GB-RET-PLA-3710,RPE65,planaria,Schmidtea mediterranea,retinal_degeneration,19,0.4301,0.0512,3,0.3244,0.3605,0.3614,0.2499,0.1271,3,0.99,0,0,Glycolysis,0
GB-RET-PLA-3668,ABCA4,planaria,Schmidtea mediterranea,retinal_degeneration,6,0.4136,0.6452,19,0.7907,0.3073,0.8083,0.6206,0.5465,6,0.99,1,1,DNA repair,1
GB-HEA-NAK-4959,MYL3,naked_mole_rat,Heterocephalus glaber,heart_disease,16,0.7907,0.112,4,0.037,0.6338,0.4971,0.4161,0.3902,0,0.78,0,0,Autophagy,0
